id,observed_on,user_id,quality_grade,url,image_url,description,num_identification_agreements,num_identification_disagreements,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name,taxon_subspecies_name,field:eventid,field:field id,field:bin
9489279,5/30/2016,175394,casual,https://www.inaturalist.org/observations/9489279,,red/brown hawkmoth?,0,0,-21.254069,47.421911,Erebidae,Erebidae,"Underwing, Tiger, Tussock, and Allied Moths",Insecta,121850,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,,,,CVB_14,XMAD_531,BOLD:ADH8572
9489281,5/30/2016,175394,casual,https://www.inaturalist.org/observations/9489281,,diificult brown/black moth w/ busted wing,0,0,-21.254069,47.421911,Lepidoptera,Lepidoptera,Butterflies and Moths,Insecta,47157,Animalia,Arthropoda,Insecta,Lepidoptera,,,,,CVB_14,XMAD_532,BOLD:ADI0865
9489282,5/30/2016,175394,casual,https://www.inaturalist.org/observations/9489282,,poor photo - small yellow-brown moth,0,0,-21.254069,47.421911,Geometridae,Geometridae,Geometer Moths,Insecta,49530,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,,,,CVB_14,XMAD_533,BOLD:ADH7908
9489283,5/30/2016,175394,casual,https://www.inaturalist.org/observations/9489283,,yellow/brown moth,0,0,-21.254069,47.421911,Lepidoptera,Lepidoptera,Butterflies and Moths,Insecta,47157,Animalia,Arthropoda,Insecta,Lepidoptera,,,,,CVB_14,XMAD_534,BOLD:ADH9334
9489284,5/30/2016,175394,casual,https://www.inaturalist.org/observations/9489284,,green and white w yellow bottom moth,0,0,-21.254069,47.421911,Sindris,Sindris,,Insecta,627751,Animalia,Arthropoda,Insecta,Lepidoptera,Pyralidae,Sindris,,,CVB_14,XMAD_535,BOLD:AAV2395
9489285,5/30/2016,175394,casual,https://www.inaturalist.org/observations/9489285,,yellow w. furry butt - crab spider,0,0,-21.254069,47.421911,Thomisidae,Thomisidae,Crab Spiders,Arachnida,47866,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,,,,CVB_14,XMAD_536,BOLD:ADI0031
9489287,5/30/2016,175394,casual,https://www.inaturalist.org/observations/9489287,,"tiny crab, mottled light brown",0,0,-21.26404,47.418328,Potamonautidae,Potamonautidae,African Freshwater Crabs,Animalia,86007,Animalia,Arthropoda,Malacostraca,Decapoda,Potamonautidae,,,,CVB_12,XMAD_537,BOLD:ADI0206
9489288,5/30/2016,175394,casual,https://www.inaturalist.org/observations/9489288,,"brown grasshopper, not charismatic",0,0,-21.262892,47.41955,Gryllidae,Gryllidae,True Crickets,Insecta,52884,Animalia,Arthropoda,Insecta,Orthoptera,Gryllidae,,,,CVB_13,XMAD_538,BOLD:ADH7764
9489289,5/30/2016,175394,casual,https://www.inaturalist.org/observations/9489289,,"small spider with huge boxing glove palps; mottled, pale, hairy legs",0,0,-21.253759,47.420929,Araneae,Araneae,Spiders,Arachnida,47118,Animalia,Arthropoda,Arachnida,Araneae,,,,,CVB_11,XMAD_539,BOLD:ADH8912
9489290,5/30/2016,175394,casual,https://www.inaturalist.org/observations/9489290,,grey/brown small moth,0,0,-21.253759,47.420929,Erebidae,Erebidae,"Underwing, Tiger, Tussock, and Allied Moths",Insecta,121850,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,,,,CVB_11,XMAD_540,BOLD:ADI0294
9489291,5/30/2016,175394,casual,https://www.inaturalist.org/observations/9489291,,stripey green spider,0,0,-21.253759,47.420929,Araneae,Araneae,Spiders,Arachnida,47118,Animalia,Arthropoda,Arachnida,Araneae,,,,,CVB_11,XMAD_541,BOLD:ADH9391
9489292,5/30/2016,175394,casual,https://www.inaturalist.org/observations/9489292,,grub,0,0,-21.253759,47.420929,Coleoptera,Coleoptera,Beetles,Insecta,47208,Animalia,Arthropoda,Insecta,Coleoptera,,,,,CVB_11,XMAD_542,BOLD:ADH9064
9489293,5/31/2016,175394,casual,https://www.inaturalist.org/observations/9489293,,"white ""sponge"", egg case? fungus?",0,0,-21.26404,47.418328,Ascomycota,Ascomycota,Ascomycete Fungi,Fungi,48250,Fungi,Ascomycota,,,,,,,CVB_16,XMAD_543,
9489294,5/31/2016,175394,casual,https://www.inaturalist.org/observations/9489294,,"spider with elongate abdomen w black and white spots, red brown legs",0,0,-21.262892,47.41955,Nephila inaurata madagascariensis,Trichonephila inaurata madagascariensis,Southern Redleg Orbweaver,Arachnida,904349,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Trichonephila,Trichonephila inaurata,Trichonephila inaurata madagascariensis,CVB_15,XMAD_544,BOLD:ACG7606
9489295,5/31/2016,175394,casual,https://www.inaturalist.org/observations/9489295,,salt and pepper moth,0,0,-21.254069,47.421911,Pingasa grandidieri,Pingasa grandidieri,,Insecta,627719,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Pingasa,Pingasa grandidieri,,CVB_17,XMAD_545,BOLD:AAL4025
9489296,5/31/2016,175394,casual,https://www.inaturalist.org/observations/9489296,,brown mottled moth w/ red on body,0,0,-21.254069,47.421911,Arctiinae,Arctiinae,Tiger Moths and Allies,Insecta,47606,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,,,,CVB_17,XMAD_546,BOLD:ADH8968
9489297,5/30/2016,175394,casual,https://www.inaturalist.org/observations/9489297,,rounded abdomen - white w dark central stripes and dark legs - large spider,0,0,-21.262892,47.41955,Pisauridae,Pisauridae,Nursery Web Spiders,Arachnida,55788,Animalia,Arthropoda,Arachnida,Araneae,Pisauridae,,,,CVB_13,XMAD_547,BOLD:ADH9089
9489298,5/30/2016,175394,casual,https://www.inaturalist.org/observations/9489298,,"rounded abdomen - greyish circle dot on thorax, tan-brown overall",0,0,-21.262892,47.41955,Araneae,Araneae,Spiders,Arachnida,47118,Animalia,Arthropoda,Arachnida,Araneae,,,,,CVB_13,XMAD_548,BOLD:ADH7983
9489299,5/30/2016,175394,casual,https://www.inaturalist.org/observations/9489299,,"headlight eyes, 4 forward, 4 back, legs (?)",0,0,-21.262892,47.41955,Araneae,Araneae,Spiders,Arachnida,47118,Animalia,Arthropoda,Arachnida,Araneae,,,,,CVB_13,XMAD_549,BOLD:ADH9739
9489300,5/30/2016,175394,casual,https://www.inaturalist.org/observations/9489300,,small brown moth,0,0,-21.253759,47.420929,Lecithoceridae,Lecithoceridae,Long-horned Moths,Insecta,82090,Animalia,Arthropoda,Insecta,Lepidoptera,Lecithoceridae,,,,CVB_11,XMAD_550,BOLD:ADH8338
9489301,5/30/2016,175394,casual,https://www.inaturalist.org/observations/9489301,,"small roach, dark brown dorsal carapace w central tan spot",0,0,-21.253759,47.420929,Blattella lituricollis,Blattella lituricollis,false German cockroach,Insecta,627774,Animalia,Arthropoda,Insecta,Blattodea,Ectobiidae,Blattella,Blattella lituricollis,,CVB_11,XMAD_551,BOLD:ACD8408
9489302,5/31/2016,175394,casual,https://www.inaturalist.org/observations/9489302,,"frog, possibly Gephyromantis?",0,0,-21.26404,47.418328,Gephyromantis sculpturatus,Gephyromantis sculpturatus,Sculpted Madagascar Frog,Amphibia,65511,Animalia,Chordata,Amphibia,Anura,Mantellidae,Gephyromantis,Gephyromantis sculpturatus,,CVB_16,XMAD_552,BOLD:ADH8072
9489303,5/30/2016,175394,casual,https://www.inaturalist.org/observations/9489303,,"mottled roach w. darker central body, translucent margins",0,0,-21.253759,47.420929,Blattodea,Blattodea,Cockroaches and Termites,Insecta,81769,Animalia,Arthropoda,Insecta,Blattodea,,,,,CVB_11,XMAD_553,BOLD:ADH7779
9489304,5/31/2016,175394,casual,https://www.inaturalist.org/observations/9489304,,black/brown termite,0,0,-21.262892,47.41955,Isoptera,Termitoidae,Termites,Insecta,118903,Animalia,Arthropoda,Insecta,Blattodea,,,,,CVB_15,XMAD_554,BOLD:ADI0289
9489305,5/31/2016,175394,casual,https://www.inaturalist.org/observations/9489305,,larval beetle? Lepidoptera?,0,0,-21.262892,47.41955,Salbia,Salbia,,Insecta,319016,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Salbia,,,CVB_15,XMAD_555,BOLD:ADI0473
9489306,5/31/2016,175394,casual,https://www.inaturalist.org/observations/9489306,,"little roach, LOST SPECIMEN AND NUMBER, have CM photo",0,0,-21.262892,47.41955,Blattodea,Blattodea,Cockroaches and Termites,Insecta,81769,Animalia,Arthropoda,Insecta,Blattodea,,,,,CVB_15,XMAD_556,BOLD:ADH7672
9489308,5/31/2016,175394,casual,https://www.inaturalist.org/observations/9489308,,"flat spider, brown mottled",0,0,-21.262892,47.41955,Selenopidae,Selenopidae,wall crab spiders,Arachnida,47487,Animalia,Arthropoda,Arachnida,Araneae,Selenopidae,,,,CVB_15,XMAD_557,BOLD:ADI0605
9489309,5/31/2016,175394,casual,https://www.inaturalist.org/observations/9489309,,brown moth,0,0,-21.254069,47.421911,Erebidae,Erebidae,"Underwing, Tiger, Tussock, and Allied Moths",Insecta,121850,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,,,,CVB_17,XMAD_558,BOLD:ADH7456
9489310,6/1/2016,175394,casual,https://www.inaturalist.org/observations/9489310,,black/brown centipede,0,0,-21.26404,47.418328,Chilopoda,Chilopoda,Centipedes,Animalia,49556,Animalia,Arthropoda,Chilopoda,,,,,,CVB_19,XMAD_559,BOLD:ADH7998
9489312,6/1/2016,175394,casual,https://www.inaturalist.org/observations/9489312,,small round abdomen spider - silver with eyespot,0,0,-21.26404,47.418328,Theridiidae,Theridiidae,Cobweb Spiders,Arachnida,47371,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,,,,CVB_19,XMAD_560,BOLD:ACS2375
9489314,6/1/2016,175394,casual,https://www.inaturalist.org/observations/9489314,,small dark brown roach,0,0,-21.26404,47.418328,Blattodea,Blattodea,Cockroaches and Termites,Insecta,81769,Animalia,Arthropoda,Insecta,Blattodea,,,,,CVB_19,XMAD_561,BOLD:ADI1167
9489316,6/1/2016,175394,casual,https://www.inaturalist.org/observations/9489316,,brown gasshopper?,0,0,-21.26404,47.418328,Orthoptera,Orthoptera,"Grasshoppers, Crickets, and Katydids",Insecta,47651,Animalia,Arthropoda,Insecta,Orthoptera,,,,,CVB_19,XMAD_562,BOLD:ADH8764
9489317,6/1/2016,175394,casual,https://www.inaturalist.org/observations/9489317,,"moth with long body projecting pst hindwings and very long legs, dark brown mottled",0,0,-21.26404,47.418328,Filodes,Filodes,,Insecta,121910,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Filodes,,,CVB_19,XMAD_563,BOLD:ABA8768
9489318,6/1/2016,175394,casual,https://www.inaturalist.org/observations/9489318,,"cool slug, thick outer skin",0,0,-21.254069,47.421911,veronicellidae,Veronicellidae,Leatherleaf Slugs,Mollusca,85104,Animalia,Mollusca,Gastropoda,Systellommatophora,Veronicellidae,,,,CVB_20,XMAD_564,BOLD:ADH9827
9489320,6/2/2016,175394,casual,https://www.inaturalist.org/observations/9489320,,brown moth,0,0,-21.254069,47.421911,Erebidae,Erebidae,"Underwing, Tiger, Tussock, and Allied Moths",Insecta,121850,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,,,,CVB_23,XMAD_565,BOLD:ADI1098
9489321,6/2/2016,175394,casual,https://www.inaturalist.org/observations/9489321,,"moth that got away - photo, no coucher or DNA",0,0,-21.254069,47.421911,Lepidoptera,Lepidoptera,Butterflies and Moths,Insecta,47157,Animalia,Arthropoda,Insecta,Lepidoptera,,,,,CVB_23,XMAD_566,
9489322,6/2/2016,175394,casual,https://www.inaturalist.org/observations/9489322,,black fly recruit in lab,0,0,-21.254069,47.421911,Sciaridae,Sciaridae,Dark-winged Fungus Gnats,Insecta,85259,Animalia,Arthropoda,Insecta,Diptera,Sciaridae,,,,CVB_23,XMAD_567,BOLD:ADI0254
9489323,6/2/2016,175394,casual,https://www.inaturalist.org/observations/9489323,,brown speckled moth,0,0,-21.254069,47.421911,Maruca vitrata,Maruca vitrata,Mung Bean Moth,Insecta,122668,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Maruca,Maruca vitrata,,CVB_23,XMAD_568,BOLD:AAB2756
9489324,6/2/2016,175394,casual,https://www.inaturalist.org/observations/9489324,,picture-wing moth,0,0,-21.254069,47.421911,Crambidae,Crambidae,Crambid Snout Moths,Insecta,52002,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,,,,CVB_23,XMAD_569,BOLD:ADI0404
9489325,6/2/2016,175394,casual,https://www.inaturalist.org/observations/9489325,,"weird, tufted brown moth",0,0,-21.254069,47.421911,Plusiinae,Plusiinae,Plusiine Looper Moths,Insecta,122455,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,,,,CVB_23,XMAD_570,BOLD:ADI1100
9489326,6/3/2016,175394,casual,https://www.inaturalist.org/observations/9489326,,dead on arrival honeybee,0,0,-21.26404,47.418328,Apis mellifera,Apis mellifera,Western Honey Bee,Insecta,47219,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,,CVB_25,XMAD_571,BOLD:AAA2326
9489327,6/3/2016,175394,casual,https://www.inaturalist.org/observations/9489327,,rusty brown flying ant,0,0,-21.26404,47.418328,Carebara,Carebara,Marauder Ants and Thief Ants,Insecta,418585,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Carebara,,,CVB_25,XMAD_572,BOLD:ADI0921
9489328,6/3/2016,175394,casual,https://www.inaturalist.org/observations/9489328,,"mosquito with striped abdomen, yellow thorax",0,0,-21.26404,47.418328,Culicidae,Culicidae,Mosquitoes,Insecta,52134,Animalia,Arthropoda,Insecta,Diptera,Culicidae,,,,CVB_25,XMAD_573,BOLD:ADH7449
9489329,6/3/2016,175394,casual,https://www.inaturalist.org/observations/9489329,,small dead springtail,0,0,-21.26404,47.418328,Collembola,Collembola,Springtails,Animalia,49470,Animalia,Arthropoda,Entognatha,,,,,,CVB_25,XMAD_574,BOLD:ADH8964
9489330,6/3/2016,175394,casual,https://www.inaturalist.org/observations/9489330,,"light green, forked tail springtail",0,0,-21.26404,47.418328,Collembola,Collembola,Springtails,Animalia,49470,Animalia,Arthropoda,Entognatha,,,,,,CVB_25,XMAD_575,BOLD:ADH8055
9489331,6/3/2016,175394,casual,https://www.inaturalist.org/observations/9489331,,springtail,0,0,-21.26404,47.418328,Collembola,Collembola,Springtails,Animalia,49470,Animalia,Arthropoda,Entognatha,,,,,,CVB_25,XMAD_576,BOLD:ADH8964
9489332,6/3/2016,175394,casual,https://www.inaturalist.org/observations/9489332,,"odd springtail, long antennae",0,0,-21.26404,47.418328,Collembola,Collembola,Springtails,Animalia,49470,Animalia,Arthropoda,Entognatha,,,,,,CVB_25,XMAD_577,BOLD:ADH8963
9489333,6/3/2016,175394,casual,https://www.inaturalist.org/observations/9489333,,tiny black fly,0,0,-21.26404,47.418328,Psychodidae,Psychodidae,Moth Flies and Sand Flies,Insecta,52071,Animalia,Arthropoda,Insecta,Diptera,Psychodidae,,,,CVB_25,XMAD_578,BOLD:ADH9020
9489334,6/3/2016,175394,casual,https://www.inaturalist.org/observations/9489334,,mosquito,0,0,-21.26404,47.418328,Culicidae,Culicidae,Mosquitoes,Insecta,52134,Animalia,Arthropoda,Insecta,Diptera,Culicidae,,,,CVB_25,XMAD_579,BOLD:ADI0475
9489335,6/3/2016,175394,casual,https://www.inaturalist.org/observations/9489335,,"dark, black/brown any, morphospecies of XMAD_280?",0,0,-21.26404,47.418328,Pheidole,Pheidole,Big-headed Ants,Insecta,47343,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Pheidole,,,CVB_25,XMAD_580,BOLD:AAC0780
9489336,6/3/2016,175394,casual,https://www.inaturalist.org/observations/9489336,,"dark bug, uncertain of ID, has many segments",0,0,-21.264557,47.418152,Blaberidae,Blaberidae,Giant Cockroaches,Insecta,84636,Animalia,Arthropoda,Insecta,Blattodea,Blaberidae,,,,CVB_26,XMAD_581,BOLD:ADH7484
9489337,6/3/2016,175394,casual,https://www.inaturalist.org/observations/9489337,,"light and dark brwon, striped/mottled spider",0,0,-21.264557,47.418152,Vulsor,Vulsor,,Arachnida,420010,Animalia,Arthropoda,Arachnida,Araneae,Viridasiidae,Vulsor,,,CVB_26,XMAD_582,BOLD:ACQ2563
9489338,6/3/2016,175394,casual,https://www.inaturalist.org/observations/9489338,,"white, black and brown spider with hairy legs",0,0,-21.264557,47.418152,Pisauridae,Pisauridae,Nursery Web Spiders,Arachnida,55788,Animalia,Arthropoda,Arachnida,Araneae,Pisauridae,,,,CVB_26,XMAD_583,BOLD:ADH9089
9489339,6/3/2016,175394,casual,https://www.inaturalist.org/observations/9489339,,"large abdomen ant, reddish with yellow legs",0,0,-21.264557,47.418152,Formicidae,Formicidae,Ants,Insecta,47336,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,,,,CVB_26,XMAD_584,BOLD:ADH8908
9489340,6/3/2016,175394,casual,https://www.inaturalist.org/observations/9489340,,reddish brown oval tapering abdomen,0,0,-21.264557,47.418152,Formicidae,Formicidae,Ants,Insecta,47336,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,,,,CVB_26,XMAD_585,
9489341,6/3/2016,175394,casual,https://www.inaturalist.org/observations/9489341,,"huge weirdo cricket, pale with long antennae, from rotting log",0,0,-21.264557,47.418152,Orthoptera,Orthoptera,"Grasshoppers, Crickets, and Katydids",Insecta,47651,Animalia,Arthropoda,Insecta,Orthoptera,,,,,CVB_26,XMAD_586,BOLD:ADH8430
9489342,6/3/2016,175394,casual,https://www.inaturalist.org/observations/9489342,,scorpion collected from Bamboo debris,0,0,-21.264557,47.418152,Scorpiones,Scorpiones,Scorpions,Arachnida,48894,Animalia,Arthropoda,Arachnida,Scorpiones,,,,,CVB_26,XMAD_587,BOLD:ADH8277
9489344,6/3/2016,175394,casual,https://www.inaturalist.org/observations/9489344,,reddish brown large spider with darker head and abdomen,0,0,-21.264557,47.418152,Araneae,Araneae,Spiders,Arachnida,47118,Animalia,Arthropoda,Arachnida,Araneae,,,,,CVB_26,XMAD_588,BOLD:ADH9569
9489345,6/3/2016,175394,casual,https://www.inaturalist.org/observations/9489345,,"black and red striped spider, abdomen with yellow, white, black dots, banana spider",0,0,-21.264557,47.418152,Nephila inaurata madagascariensis,Trichonephila inaurata madagascariensis,Southern Redleg Orbweaver,Arachnida,904349,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Trichonephila,Trichonephila inaurata,Trichonephila inaurata madagascariensis,CVB_26,XMAD_589,BOLD:ACG7606
9489346,6/3/2016,175394,casual,https://www.inaturalist.org/observations/9489346,,bright green katydid/cricket,0,0,-21.264557,47.418152,Orthoptera,Orthoptera,"Grasshoppers, Crickets, and Katydids",Insecta,47651,Animalia,Arthropoda,Insecta,Orthoptera,,,,,CVB_26,XMAD_590,BOLD:ADH8764
9489347,6/3/2016,175394,casual,https://www.inaturalist.org/observations/9489347,,white moth from CVB station,0,0,-21.254069,47.421911,Pingasa herbuloti,Pingasa herbuloti,,Insecta,627776,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Pingasa,Pingasa herbuloti,,CVB_29,XMAD_591,BOLD:AAH9360
9489348,6/3/2016,175394,casual,https://www.inaturalist.org/observations/9489348,,cool gray centipede with blueish legs and white belly,0,0,-21.264557,47.418152,Chilopoda,Chilopoda,Centipedes,Animalia,49556,Animalia,Arthropoda,Chilopoda,,,,,,CVB_26,XMAD_592,BOLD:ADH8194
9489349,6/3/2016,175394,casual,https://www.inaturalist.org/observations/9489349,,white wax bugs,0,0,-21.264557,47.418152,Insecta,Insecta,Insects,Insecta,47158,Animalia,Arthropoda,Insecta,,,,,,CVB_26,XMAD_593,BOLD:ADH9726
9489350,6/3/2016,175394,casual,https://www.inaturalist.org/observations/9489350,,white wax bugs,0,0,-21.264557,47.418152,Insecta,Insecta,Insects,Insecta,47158,Animalia,Arthropoda,Insecta,,,,,,CVB_26,XMAD_594,BOLD:ADH9726
9489351,6/3/2016,175394,casual,https://www.inaturalist.org/observations/9489351,,small spider with pointy striped silver abdomen,0,0,-21.264557,47.418152,Theridiidae,Theridiidae,Cobweb Spiders,Arachnida,47371,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,,,,CVB_26,XMAD_595,BOLD:ADH8998
9489352,6/3/2016,175394,casual,https://www.inaturalist.org/observations/9489352,,"white small spider, dots of abdomen, stripes on thorax",0,0,-21.264557,47.418152,Eutichuridae,Cheiracanthiidae,,Arachnida,808367,Animalia,Arthropoda,Arachnida,Araneae,Cheiracanthiidae,,,,CVB_26,XMAD_596,BOLD:ADI1176
9489353,6/3/2016,175394,casual,https://www.inaturalist.org/observations/9489353,,yellow brown small grasshopper,0,0,-21.264557,47.418152,Orthoptera,Orthoptera,"Grasshoppers, Crickets, and Katydids",Insecta,47651,Animalia,Arthropoda,Insecta,Orthoptera,,,,,CVB_26,XMAD_597,
9489354,6/3/2016,175394,casual,https://www.inaturalist.org/observations/9489354,,"beetle with long rectangular carapace, many segment antennae",0,0,-21.254069,47.421911,Coleoptera,Coleoptera,Beetles,Insecta,47208,Animalia,Arthropoda,Insecta,Coleoptera,,,,,CVB_29,XMAD_598,BOLD:ADI1297
