id,observed_on,user_id,quality_grade,url,image_url,description,place_guess,latitude,longitude,geoprivacy,taxon_geoprivacy,coordinates_obscured,scientific_name,common_name,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name,taxon_subspecies_name
17210385,2018-09-12,1253533,research,https://www.inaturalist.org/observations/17210385,https://static.inaturalist.org/photos/26091188/medium.jpg?1538729768,,"N 25, , Fianarantsoa, MG",-21.2555883174,47.4212352144,,,false,Uroplatus sikorae,Mossy Leaf-tailed Gecko,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Uroplatus,Uroplatus sikorae,
17275012,2018-10-05,1231057,research,https://www.inaturalist.org/observations/17275012,https://static.inaturalist.org/photos/26207999/medium.jpg?1538903723,,"Ranomafana, MG-FI-VF, MG-FI, MG",-21.2536966667,47.4221116667,,,false,Calumma tjiasmantoi,Ranomafana Nosed Chameleon,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Calumma,Calumma tjiasmantoi,
17314389,2017-08-09,1153025,research,https://www.inaturalist.org/observations/17314389,https://static.inaturalist.org/photos/26280406/medium.jpg?1539004824,,"Fianarantsoa, , Fianarantsoa, MG",-21.4081428129,47.3803567645,,,false,Boophis madagascariensis,Madagascar Bright-eyed Frog,Animalia,Chordata,Amphibia,Anura,Mantellidae,Boophis,Boophis madagascariensis,
17314413,2017-08-09,1153025,needs_id,https://www.inaturalist.org/observations/17314413,https://static.inaturalist.org/photos/26280442/medium.jpg?1539004888,,"Ranomafana National Park, , Fianarantsoa, MG",-21.3424503516,47.3902190372,,open,false,Calumma fallax,Deceptive Chameleon,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Calumma,Calumma fallax,
17314435,2017-08-09,1153025,research,https://www.inaturalist.org/observations/17314435,https://static.inaturalist.org/photos/26280474/medium.jpg?1539004924,,"Ranomafana National Park, , Fianarantsoa, MG",-21.3246620706,47.3809399233,,,false,Calumma crypticum,Cryptic Chameleon,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Calumma,Calumma crypticum,
17314488,2017-08-10,1153025,needs_id,https://www.inaturalist.org/observations/17314488,https://static.inaturalist.org/photos/26280603/medium.jpg?1539005048,,"Ranomafana National Park, , Fianarantsoa, MG",-21.312861526,47.385468104,,,false,Gastropoda,Gastropods,Animalia,Mollusca,Gastropoda,,,,,
17314514,2017-08-10,1153025,needs_id,https://www.inaturalist.org/observations/17314514,https://static.inaturalist.org/photos/26280642/medium.jpg?1539005096,,"Ranomafana National Park, , Fianarantsoa, MG",-21.3145601397,47.4020639176,,,false,Hirudinea,Leeches,Animalia,Annelida,Clitellata,,,,,
17316885,2017-08-10,1153025,research,https://www.inaturalist.org/observations/17316885,https://static.inaturalist.org/photos/26284857/medium.jpg?1539009683,,"Ifanadiana, Madagascar",-21.2639861108,47.4103630485,,open,false,Uroplatus phantasticus,Satanic Leaf-tailed Gecko,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Uroplatus,Uroplatus phantasticus,
17317265,2017-08-09,1153025,research,https://www.inaturalist.org/observations/17317265,https://static.inaturalist.org/photos/26285717/medium.jpg?1539010582,,"Vatovavy Fitovinany, MG-FI, MG",-21.3995807948,47.4279609971,,obscured,true,Calumma oshaughnessyi,O'Shaughnessy's Chameleon,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Calumma,Calumma oshaughnessyi,
17318006,2017-08-11,1153025,research,https://www.inaturalist.org/observations/17318006,https://static.inaturalist.org/photos/26287189/medium.jpg?1539012427,,"Ifanadiana, Madagascar",-21.2542470682,47.4435771065,,,false,Hemidactylus mercatorius,Farquhar Half-toed Gecko,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Hemidactylus,Hemidactylus mercatorius,
17343108,2018-09-14,1253533,research,https://www.inaturalist.org/observations/17343108,https://static.inaturalist.org/photos/26330323/medium.png?1539063830,,"Vatovavy-Fitovinany, Madagascar",-21.2563520394,47.4111735804,,,false,Calumma crypticum,Cryptic Chameleon,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Calumma,Calumma crypticum,
17343109,2018-09-12,1253533,research,https://www.inaturalist.org/observations/17343109,https://static.inaturalist.org/photos/26330425/medium.jpg?1539064039,,"Vatovavy Fitovinany, MG-FI, MG",-21.3238118501,47.5565690801,,obscured,true,Eulemur rubriventer,Red-bellied Lemur,Animalia,Chordata,Mammalia,Primates,Lemuridae,Eulemur,Eulemur rubriventer,
17343110,2018-09-12,1253533,research,https://www.inaturalist.org/observations/17343110,https://static.inaturalist.org/photos/26330445/medium.jpg?1539064091,,"Ifanadiana, Madagascar",-21.27350383,47.4048969235,,open,false,Uroplatus phantasticus,Satanic Leaf-tailed Gecko,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Uroplatus,Uroplatus phantasticus,
17343634,2018-09-12,1253533,research,https://www.inaturalist.org/observations/17343634,https://static.inaturalist.org/photos/26331184/medium.png?1539066111,,"Fianarantsoa, MG",-21.2732034529,47.2806240631,,obscured,true,Prolemur simus,Greater Bamboo Lemur,Animalia,Chordata,Mammalia,Primates,Lemuridae,Prolemur,Prolemur simus,
17343636,2018-10-04,1253533,research,https://www.inaturalist.org/observations/17343636,https://static.inaturalist.org/photos/26331198/medium.png?1539066147,,"Vatovavy Fitovinany, MG-FI, MG",-21.3449459915,47.2819965304,,obscured,true,Hapalemur aureus,Golden Bamboo Lemur,Animalia,Chordata,Mammalia,Primates,Lemuridae,Hapalemur,Hapalemur aureus,
17343637,2018-09-19,1253533,needs_id,https://www.inaturalist.org/observations/17343637,https://static.inaturalist.org/photos/26331202/medium.jpg?1539066196,,"Ifanadiana, Madagascar",-21.237844651,47.3938321037,,,false,Guibemantis pulcher,Pandanus Frog,Animalia,Chordata,Amphibia,Anura,Mantellidae,Guibemantis,Guibemantis pulcher,
17358290,2013-12-07,680741,research,https://www.inaturalist.org/observations/17358290,https://static.inaturalist.org/photos/26359289/medium.jpeg?1539116010,,"Ifanadiana, Madagascar",-21.2403505081,47.3934747553,,open,false,Galidia elegans,Ring-tailed Vontsira,Animalia,Chordata,Mammalia,Carnivora,Eupleridae,Galidia,Galidia elegans,
17375231,2013-12-06,680741,research,https://www.inaturalist.org/observations/17375231,https://static.inaturalist.org/photos/26390961/medium.jpeg?1539175667,"","Vatovavy-Fitovinany, Madagascar",-21.2514567517,47.427849946,,,false,Argema mittrei,Madagascan Moon Moth,Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,Argema,Argema mittrei,
17375597,2013-12-06,680741,research,https://www.inaturalist.org/observations/17375597,https://static.inaturalist.org/photos/26391414/medium.jpeg?1539176522,,Madagascar,-21.2615188309,47.4556805474,,open,false,Phelsuma lineata,Striped Day Gecko,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Phelsuma,Phelsuma lineata,
17379077,2013-12-07,680741,needs_id,https://www.inaturalist.org/observations/17379077,https://static.inaturalist.org/photos/26397708/medium.jpeg?1539185747,,"Ifanadiana, Madagascar",-21.2563325169,47.4209405717,,,false,Heteropsis,,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Heteropsis,,
17388760,2018-09-21,807197,research,https://www.inaturalist.org/observations/17388760,https://static.inaturalist.org/photos/26412452/medium.jpeg?1539203221,"","Fianarantsoa, Madagascar",-21.4580638,47.076,,,false,Acraea ranavalona,,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Acraea,Acraea ranavalona,
17388761,2018-09-21,807197,research,https://www.inaturalist.org/observations/17388761,https://static.inaturalist.org/photos/26412763/medium.jpeg?1539203562,"","Fianarantsoa, Madagaskar",-21.442774,47.068801,,open,false,Acridotheres tristis,Common Myna,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Acridotheres,Acridotheres tristis,
17388762,2018-09-21,807197,research,https://www.inaturalist.org/observations/17388762,https://static.inaturalist.org/photos/26413118/medium.jpeg?1539203968,"","Fianarantsoa, Madagascar",-21.4449030457,47.0563946995,,open,false,Tylopsis bilineolata,,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Tylopsis,Tylopsis bilineolata,
17388763,2018-09-21,807197,research,https://www.inaturalist.org/observations/17388763,https://static.inaturalist.org/photos/26413425/medium.jpeg?1539204383,"","Fianarantsoa, Madagascar",-21.4484547812,47.0484912565,,open,false,Heterixalus betsileo,Betsileo Reed Frog,Animalia,Chordata,Amphibia,Anura,Hyperoliidae,Heterixalus,Heterixalus betsileo,
17388764,2018-09-21,807197,research,https://www.inaturalist.org/observations/17388764,https://static.inaturalist.org/photos/26413784/medium.jpeg?1539204698,"","Fianarantsoa, Madagascar",-21.4484484115,47.0484888944,,open,false,Furcifer oustaleti,Oustalet's Giant Chameleon,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Furcifer,Furcifer oustaleti,
17388765,2018-09-21,807197,research,https://www.inaturalist.org/observations/17388765,https://static.inaturalist.org/photos/26414074/medium.jpeg?1539204973,"","Fianarantsoa, Madagascar",-21.455,47.049,,open,false,Crocothemis erythraea,Broad Scarlet,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Crocothemis,Crocothemis erythraea,
17388766,2018-09-21,807197,research,https://www.inaturalist.org/observations/17388766,https://static.inaturalist.org/photos/26414467/medium.jpeg?1539205357,"","Fianarantsoa, Madagascar",-21.455,47.049,,open,false,Heterixalus betsileo,Betsileo Reed Frog,Animalia,Chordata,Amphibia,Anura,Hyperoliidae,Heterixalus,Heterixalus betsileo,
17388893,2018-09-21,807197,research,https://www.inaturalist.org/observations/17388893,https://static.inaturalist.org/photos/26414832/medium.jpeg?1539205739,"","Chez Gaspard, Ranomafana, Madagascar",-21.2592782522,47.4562594331,,,false,Gasteracantha versicolor,Mediumwing Kitespider,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Gasteracantha,Gasteracantha versicolor,
17420020,2018-09-22,807197,research,https://www.inaturalist.org/observations/17420020,https://static.inaturalist.org/photos/26466879/medium.jpeg?1539292274,"","Ranomafana National Park, Madagascar",-21.2563274096,47.4214010439,,,false,Antherina suraka,Suraka Silk Moth,Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,Antherina,Antherina suraka,
17420021,2018-09-22,807197,needs_id,https://www.inaturalist.org/observations/17420021,https://static.inaturalist.org/photos/26467375/medium.jpeg?1539292931,"","Ranomafana National Park, Madagascar",-21.2571918485,47.421980401,,,false,Calumma tjiasmantoi,Ranomafana Nosed Chameleon,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Calumma,Calumma tjiasmantoi,
17420023,2018-09-21,807197,research,https://www.inaturalist.org/observations/17420023,https://static.inaturalist.org/photos/26467714/medium.jpeg?1539293271,"","Ranomafana, Madagascar",-21.246,47.397,,,false,Cynorkis lowiana,,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cynorkis,Cynorkis lowiana,
17420024,2018-09-22,807197,research,https://www.inaturalist.org/observations/17420024,https://static.inaturalist.org/photos/26468487/medium.jpg?1539294226,"","Vatovavy Fitovinany, MG-FI, MG",-21.2568571321,47.5796021475,,obscured,true,Hapalemur aureus,Golden Bamboo Lemur,Animalia,Chordata,Mammalia,Primates,Lemuridae,Hapalemur,Hapalemur aureus,
17420025,2018-09-22,807197,research,https://www.inaturalist.org/observations/17420025,https://static.inaturalist.org/photos/26468733/medium.jpeg?1539294483,"","Vatovavy Fitovinany, MG-FI, MG",-21.2447762168,47.4275622287,,obscured,true,Varecia variegata,Black-and-white Ruffed Lemur,Animalia,Chordata,Mammalia,Primates,Lemuridae,Varecia,Varecia variegata,
17420026,2018-09-22,807197,research,https://www.inaturalist.org/observations/17420026,https://static.inaturalist.org/photos/26469007/medium.jpeg?1539294764,"","Vatovavy Fitovinany, MG-FI, MG",-21.2956403819,47.4248754296,,obscured,true,Eulemur rubriventer,Red-bellied Lemur,Animalia,Chordata,Mammalia,Primates,Lemuridae,Eulemur,Eulemur rubriventer,
17420029,2018-09-22,807197,needs_id,https://www.inaturalist.org/observations/17420029,https://static.inaturalist.org/photos/26469155/medium.jpeg?1539294897,"","Ranomafana National Park, Madagascar",-21.2602996405,47.4229477522,,open,false,Gephyromantis sculpturatus,Sculpted Madagascar Frog,Animalia,Chordata,Amphibia,Anura,Mantellidae,Gephyromantis,Gephyromantis sculpturatus,
17420030,2018-09-22,807197,research,https://www.inaturalist.org/observations/17420030,https://static.inaturalist.org/photos/26469538/medium.jpeg?1539295358,"","Vatovavy Fitovinany, MG-FI, MG",-21.3263369061,47.5898725183,,obscured,true,Eulemur rufifrons,Red-fronted Brown Lemur,Animalia,Chordata,Mammalia,Primates,Lemuridae,Eulemur,Eulemur rufifrons,
17420031,2018-09-22,807197,research,https://www.inaturalist.org/observations/17420031,https://static.inaturalist.org/photos/26469726/medium.jpeg?1539295595,"","Vatovavy Fitovinany, MG-FI, MG",-21.3875934387,47.5114171395,,obscured,true,Eulemur rufifrons,Red-fronted Brown Lemur,Animalia,Chordata,Mammalia,Primates,Lemuridae,Eulemur,Eulemur rufifrons,
17420032,2018-09-22,807197,research,https://www.inaturalist.org/observations/17420032,https://static.inaturalist.org/photos/26469875/medium.jpeg?1539295797,"","Ranomafana National Park, Madagascar",-21.2610028719,47.4229940327,,open,false,Uroplatus phantasticus,Satanic Leaf-tailed Gecko,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Uroplatus,Uroplatus phantasticus,
17420034,2018-09-22,807197,needs_id,https://www.inaturalist.org/observations/17420034,https://static.inaturalist.org/photos/26470151/medium.jpeg?1539296132,"","Ranomafana National Park, Madagascar",-21.2613516939,47.4229293933,,,false,Thamnosophis,Madagascar Bush Snakes,Animalia,Chordata,Reptilia,Squamata,Pseudoxyrhophiidae,Thamnosophis,,
17420035,2018-09-22,807197,needs_id,https://www.inaturalist.org/observations/17420035,https://static.inaturalist.org/photos/26470337/medium.jpeg?1539296379,"","Ranomafana National Park, Madagascar",-21.2613641075,47.4229389814,,,false,Agaricomycetes,,Fungi,Basidiomycota,Agaricomycetes,,,,,
17420036,2018-09-22,807197,research,https://www.inaturalist.org/observations/17420036,https://static.inaturalist.org/photos/26470580/medium.jpeg?1539296633,"","Vatovavy Fitovinany, MG-FI, MG",-21.2138999876,47.5662341484,,obscured,true,Propithecus edwardsi,Milne-Edwards' Sifaka,Animalia,Chordata,Mammalia,Primates,Indriidae,Propithecus,Propithecus edwardsi,
17420040,2018-09-22,807197,needs_id,https://www.inaturalist.org/observations/17420040,https://static.inaturalist.org/photos/26471112/medium.jpeg?1539297399,"","Ranomafana National Park, Madagascar",-21.2618041556,47.423008024,,,false,Satyrinae,"Satyrs, Morphos, and Allies",Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,,,
17420041,2018-09-22,807197,needs_id,https://www.inaturalist.org/observations/17420041,https://static.inaturalist.org/photos/26471384/medium.jpeg?1539297672,"","Ranomafana National Park, Madagascar",-21.2568676999,47.4219612638,,,false,Lepidoptera,Butterflies and Moths,Animalia,Arthropoda,Insecta,Lepidoptera,,,,
17420042,2018-09-22,807197,research,https://www.inaturalist.org/observations/17420042,https://static.inaturalist.org/photos/26525961/medium.jpeg?1539384361,"","Ranomafana National Park, Madagascar",-21.2565333794,47.4131270326,,,false,Trachelophorus giraffa,Giraffe Weevil,Animalia,Arthropoda,Insecta,Coleoptera,Attelabidae,Trachelophorus,Trachelophorus giraffa,
17420168,2018-09-22,807197,research,https://www.inaturalist.org/observations/17420168,https://static.inaturalist.org/photos/26471722/medium.jpeg?1539298071,"","Chez Gaspard, Ranomafana, Madagascar",-21.2594911876,47.4562996663,,,false,Hypolimnas bolina jacintha,Oriental Great Eggfly,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Hypolimnas,Hypolimnas bolina,Hypolimnas bolina jacintha
17592070,2018-10-17,1237930,needs_id,https://www.inaturalist.org/observations/17592070,https://static.inaturalist.org/photos/26785729/medium.jpg?1539785600,,"Fianarantsoa, , Fianarantsoa, MG",-21.2706340204,46.9445608055,,,false,Bryopsida,True Mosses,Plantae,Bryophyta,Bryopsida,,,,,
17642343,2018-07-23,113495,research,https://www.inaturalist.org/observations/17642343,https://static.inaturalist.org/photos/26876022/medium.jpg?1539933425,,"Ranomafana National Park, , Fianarantsoa, MG",-21.25517,47.4065966667,,,false,Calumma crypticum,Cryptic Chameleon,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Calumma,Calumma crypticum,
17642691,2018-10-08,12524,research,https://www.inaturalist.org/observations/17642691,https://static.inaturalist.org/photos/26876478/medium.jpg?1539935783,"","Miarinarivo, Madagascar",-21.26125,47.45593,,,false,Trichonephila inaurata madagascariensis,Southern Redleg Orbweaver,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Trichonephila,Trichonephila inaurata,Trichonephila inaurata madagascariensis
17663779,2018-10-08,12524,research,https://www.inaturalist.org/observations/17663779,https://static.inaturalist.org/photos/26915110/medium.jpg?1539997211,,"Vatovavy Fitovinany, MG-FI, MG",-21.2427580994,47.5396758692,,obscured,true,Hapalemur aureus,Golden Bamboo Lemur,Animalia,Chordata,Mammalia,Primates,Lemuridae,Hapalemur,Hapalemur aureus,
17663780,2018-10-08,12524,research,https://www.inaturalist.org/observations/17663780,https://static.inaturalist.org/photos/26915120/medium.jpg?1539997221,,"Ifanadiana, Madagascar",-21.2563216667,47.4215083333,,open,false,Uroplatus phantasticus,Satanic Leaf-tailed Gecko,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Uroplatus,Uroplatus phantasticus,
17663781,2018-10-08,12524,research,https://www.inaturalist.org/observations/17663781,https://static.inaturalist.org/photos/26915131/medium.jpg?1539997233,,"Vorondolo, Madagascar",-21.2386816667,47.3850633333,,,false,Trachelophorus giraffa,Giraffe Weevil,Animalia,Arthropoda,Insecta,Coleoptera,Attelabidae,Trachelophorus,Trachelophorus giraffa,
17663784,2018-10-08,12524,research,https://www.inaturalist.org/observations/17663784,https://static.inaturalist.org/photos/26915137/medium.jpg?1539997241,"","Fianarantsoa, MG",-21.3071674318,47.3434530708,,obscured,true,Calumma glawi,Glaw's Chameleon,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Calumma,Calumma glawi,
17663788,2018-10-08,12524,research,https://www.inaturalist.org/observations/17663788,https://static.inaturalist.org/photos/26915144/medium.jpg?1539997247,,"Fianarantsoa, MG",-21.2906084117,47.2867752757,,obscured,true,Calumma oshaughnessyi,O'Shaughnessy's Chameleon,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Calumma,Calumma oshaughnessyi,
17663791,2018-10-08,12524,research,https://www.inaturalist.org/observations/17663791,https://static.inaturalist.org/photos/26915148/medium.jpg?1539997254,,"Fianarantsoa, MG",-21.350994204,47.2982563355,,obscured,true,Microcebus rufus,Rufous Mouse Lemur,Animalia,Chordata,Mammalia,Primates,Cheirogaleidae,Microcebus,Microcebus rufus,
